year,day,stock_A,stock_B
2,300,3103.6546069160963,1391.464650759221
2,301,3110.4442860921326,1418.670182490477
2,302,3114.0616782953716,1417.2495303694982
2,303,3111.8289195533075,1434.0829881366901
2,304,3101.6920321981056,1442.3396424958914
2,305,3102.636427107482,1421.812858375406
2,306,3094.0591996427506,1437.5792107972306
2,307,3095.555062658806,1405.256850925355
2,308,3092.262513399199,1408.6302492359023
2,309,3106.421269501197,1418.3622699149837
2,310,3115.9005005725985,1420.3711435367015
2,311,3122.9400934825526,1422.4874447633078
2,312,3146.815976371088,1436.9677156996959
2,313,3151.5345626088206,1458.9896412787973
2,314,3147.3334124086864,1459.0688024622152
2,315,3148.398724798576,1445.642546881193
2,316,3150.293351163177,1454.0469916076886
2,317,3158.8900885021067,1454.9624288636278
2,318,3168.3160514720244,1450.729307893395
2,319,3175.9534825363226,1472.7135697752758
2,320,3183.5403130266836,1478.2088440690925
2,321,3164.7610668088137,1496.604989242724
2,322,3159.2644623604924,1498.1417615176094
2,323,3180.2865786938273,1492.5999188350543
2,324,3183.7364738610954,1493.3424664170611
2,325,3168.3932753221598,1513.5978054198779
2,326,3186.8095809579977,1538.1994410868247
2,327,3174.9872409330715,1554.0685729706008
2,328,3186.932061998258,1541.3983227072208
2,329,3179.768103723413,1567.7785551995166
2,330,3193.9294217959327,1582.2795936114521
2,331,3197.583709360544,1586.6823495516699
2,332,3189.2808041654616,1586.5229059214248
2,333,3205.9398519082547,1586.688682802172
2,334,3207.5883313252675,1571.1615560807647
2,335,3232.1238387642024,1575.105152742318
2,336,3230.5157020056367,1574.2367360176686
2,337,3245.054248856662,1555.9951093016036
2,338,3239.629505623604,1540.4948615780577
2,339,3213.7363181834053,1535.3505700602059
2,340,3212.7728679624074,1525.5013870511618
2,341,3217.5030389617127,1505.214818128726
2,342,3198.2877852513093,1508.7194327742195
2,343,3181.042602136133,1529.0112935741033
2,344,3181.952206858121,1539.431944602844
2,345,3180.831090855079,1512.2598267402293
2,346,3164.992965121037,1504.6292340034777
2,347,3173.4749452757965,1508.9960131869225
2,348,3168.9508983253636,1524.1047793471098
2,349,3162.7326748528294,1545.4352908279486
2,350,3168.8545991139563,1548.232235075576
2,351,3171.3324777778607,1559.5190784393726
2,352,3160.6716368592074,1558.285175856901
2,353,3167.052981097917,1564.847672107096
2,354,3179.2873471856597,1580.2235141232807
2,355,3167.9944387716496,1589.389171760587
2,356,3178.534488967014,1625.1841228275675
2,357,3178.228651269781,1633.104443467097
2,358,3181.909496965999,1615.9941405572945
2,359,3171.989509090715,1641.9417597125355
2,360,3178.3199054906895,1667.9348994671407
2,361,3187.5033413869273,1663.1628826492376
2,362,3187.6578470703316,1678.8438720142308
2,363,3205.832057854828,1684.512263914344
2,364,3202.356396934504,1676.837282518178
2,365,3228.3195762412283,1677.1957470065547
3,1,3241.3232145031907,1694.4854705896369
3,2,3231.372573698781,1688.3818327019771
3,3,3240.1275288469233,1666.6618209271885
3,4,3244.4959924646664,1674.0980324488023
3,5,3239.610578202062,1688.7439713541964
3,6,3239.386130778851,1678.2177958749842
3,7,3234.5862700843954,1699.3829713756481
3,8,3228.152467299049,1714.4768413478923
3,9,3231.3873914295054,1708.2794475857406
3,10,3254.73934995995,1734.8627608867967
3,11,3245.617417847473,1754.476922476408
3,12,3238.2031871758536,1743.0276520572777
3,13,3258.561881243304,1741.5939208446591
3,14,3244.654358293677,1735.3254736158412
3,15,3248.479343249544,1702.4913663878585
3,16,3256.86592290954,1724.3476444912264
3,17,3252.6990960340227,1733.1126754521692
3,18,3250.6727153551146,1742.23665164982
3,19,3235.6300108388978,1722.9656466614022
3,20,3251.5707351524234,1707.5397624153168
3,21,3247.5298772225756,1719.8350597293613
3,22,3235.523966597929,1722.2574823071002
3,23,3227.3988720994953,1724.9121255979935
3,24,3232.616395010127,1725.1513780770297
3,25,3243.6934399127576,1743.5914381778557
3,26,3247.757484040272,1746.382639026636
3,27,3260.302578676783,1738.6169893860667
3,28,3257.643021145894,1754.4394433770017
3,29,3243.3261664416227,1731.8615496491461
3,30,3244.997722311722,1705.77622461703
3,31,3244.894130809426,1692.5136094192742
3,32,3267.4073104093795,1711.803865700573
3,33,3253.0633040374355,1710.4462412153853
3,34,3242.346829871268,1683.8697128368415
3,35,3263.9773088839406,1657.311921671936
3,36,3249.1947276831756,1671.2665092394238
3,37,3245.2298199768065,1673.8035523184556
3,38,3252.950575104621,1672.6230374080292
3,39,3246.1562283671933,1677.6034357880926
3,40,3242.4517622268104,1673.6391807671316
3,41,3251.19175724168,1674.7339187992322
3,42,3280.9985753264887,1679.042106509412
3,43,3294.935116332291,1666.8397798567994
3,44,3291.897233739817,1660.7571102832978
3,45,3282.014090268471,1662.5019481322715
3,46,3259.597973065757,1672.859967195238
3,47,3255.5764245071723,1682.7871149410635
3,48,3255.652035677034,1698.7330112232896
3,49,3256.9555475878087,1711.764385750164
3,50,3266.5021109421455,1720.5037449874312
3,51,3287.379612834331,1707.482354950356
3,52,3285.961571279039,1720.5666737436488
3,53,3285.7281590086695,1710.6178695086364
3,54,3277.5287009308972,1723.3554649571956
3,55,3284.078883935963,1730.1081598753206
3,56,3281.0047397693766,1746.7857832268326
3,57,3300.3157513908327,1769.298386272258
3,58,3318.482171757404,1766.2355109902264
3,59,3320.648076655,1759.786846523615
3,60,3304.169033550391,1740.856440779495
3,61,3289.033622774887,1729.410048990736
3,62,3292.7194968193717,1733.7368259794728
3,63,3277.5234227129254,1743.9957684557924
3,64,3278.6326023951838,1742.2543796640703
3,65,3280.7928313477105,1723.8320945407
3,66,3269.479514262031,1750.8599687839294
3,67,3280.160612015743,1761.0763876901042
3,68,3274.07110916896,1786.4591177560865
3,69,3281.1872310119397,1806.693314630338
3,70,3275.262249457714,1823.0462613848758
3,71,3292.76548832662,1854.1079578737824
3,72,3300.2616991389846,1863.1992350080773
3,73,3282.591421772095,1865.6198418949248
3,74,3292.6912208936565,1866.0434044817441
3,75,3303.453505365879,1867.6480095337174
3,76,3314.9810882183037,1880.4510494323836
3,77,3318.8443464869024,1857.3162134846493
3,78,3325.0083898024886,1851.483433274549
3,79,3329.5880992523776,1852.8303066140763
3,80,3339.882159282683,1837.4419536651797
3,81,3347.311738144715,1812.2536517258275
3,82,3361.749931269641,1823.620786694632
3,83,3371.1723010105547,1820.0107848899656
3,84,3359.8917555526805,1813.5615071843476
3,85,3382.1711182768527,1828.3811878104145
3,86,3395.632152706769,1813.4574649245228
3,87,3389.1448266948287,1815.283738775237
3,88,3384.6735949976596,1824.4601153838257
3,89,3379.7194732615685,1819.7944722354964
3,90,3369.3395176946883,1819.3627638711262
3,91,3372.0091784127794,1788.6789012860022
3,92,3362.156717955846,1767.1915211307467
3,93,3360.167214361378,1757.7729240678975
3,94,3351.461058261143,1728.9626465642045
3,95,3350.6945607752937,1728.4637164523097
3,96,3370.7162734839517,1733.3181680489126
3,97,3357.3484897538674,1725.1053843079526
3,98,3354.0894428043935,1718.4486790696515
3,99,3349.2697155868805,1700.3026822114193
3,100,3353.084617987582,1705.3927925736537
3,101,3347.391844569858,1717.8416740369348
3,102,3357.8211352692574,1706.792513361231
3,103,3363.8569842839593,1729.0883324516697
3,104,3356.5840749180597,1742.1781494766356
3,105,3348.30695281497,1729.1628793961652
3,106,3331.124772677346,1721.9661321474266
3,107,3321.334918561769,1731.1872580683605
3,108,3320.223606631849,1738.1869176572466
3,109,3335.466690643683,1747.4165634439148
3,110,3347.3517220222725,1733.0001589470883
3,111,3363.8638734153883,1734.811604358675
3,112,3374.22067770917,1746.5787050901922
3,113,3369.458354406226,1750.7168928408166
3,114,3367.86231666734,1768.2105541108413
3,115,3361.4492451815217,1759.6005478222507
3,116,3364.8237674229035,1772.334877666641
3,117,3364.76050497539,1746.9017600977443
3,118,3392.8701917109215,1763.0215674619699
3,119,3402.7163204979247,1760.2912340602088
3,120,3403.195955748931,1736.235013879901
3,121,3411.7689443303007,1704.2494033179487
3,122,3423.1135602118766,1723.1940853065028
3,123,3437.0752360849724,1746.1370410173938
3,124,3442.553920957844,1763.392411260112
3,125,3436.774858188936,1735.5188669858478
3,126,3440.0918165977423,1745.141786105739
3,127,3445.5956782676553,1736.720673067895
3,128,3427.3260824226704,1723.292943832666
3,129,3415.936503840074,1722.9560272964538
3,130,3411.549255992138,1750.0416807379
3,131,3397.263811285272,1758.5793112626377
3,132,3396.098902399971,1769.5838699904502
3,133,3394.25659874349,1766.8401619001675
3,134,3391.002132780631,1756.9580355202706
3,135,3385.519039334859,1750.1086199564527
3,136,3373.195345037947,1743.2996772985157
3,137,3384.9590545347946,1720.374291082454
3,138,3370.791366894426,1714.4153134451283
3,139,3346.7061146055025,1716.3429804914786
3,140,3343.105619079347,1726.4738319153848
3,141,3343.9656187415035,1717.8564515849437
3,142,3346.041978398973,1709.7380717806668
3,143,3350.140358412326,1704.0840857174146
3,144,3326.150866895655,1704.4287726942143
3,145,3330.0170366658936,1709.858536795894
3,146,3328.958138192943,1705.2997863625576
3,147,3334.129161565301,1684.2863575385593
3,148,3328.6881940090057,1686.7344845120729
3,149,3343.258492262307,1694.611081551999
3,150,3344.222738949274,1689.5334344445287
3,151,3352.8547728031917,1685.2278789374332
3,152,3361.8566283888563,1695.4008056611372
3,153,3352.4052530235444,1709.7900120280592
3,154,3354.0265166404492,1747.2646120116265
3,155,3358.942207161029,1734.9894203520123
3,156,3351.1317305226294,1744.507084787878
3,157,3359.2016007126063,1743.5357896394396
3,158,3337.2934624535033,1758.64566123442
3,159,3335.0217752131903,1734.8496282222545
3,160,3332.367417968035,1716.9049173016415
3,161,3321.805366761405,1705.6173260232206
3,162,3332.9986398314695,1712.1181239542605
3,163,3337.6995929063255,1701.2172178905048
3,164,3344.984598266156,1725.3809408838877
3,165,3333.6752926242716,1709.1175718554866
3,166,3338.6129778530685,1681.6494608016865
3,167,3303.187497806493,1642.7652927087074
3,168,3310.9462100066103,1640.7010388005872
3,169,3310.463587108868,1650.2064556450061
3,170,3301.313898411282,1622.6658276384844
3,171,3307.9290152274107,1623.1184233243034
3,172,3288.8418289820233,1640.8029314166592
3,173,3304.3101150552147,1616.3792969238045
3,174,3306.2252409583625,1590.5641655716836
3,175,3315.1159868254085,1591.415973551971
3,176,3303.0902218603937,1607.4829979677336
3,177,3299.4313022041556,1595.0789043361008
3,178,3306.091518962416,1613.3971854200745
3,179,3298.2678041726067,1630.019291940781
3,180,3281.8745643709462,1631.0863335717288
3,181,3284.003991489658,1599.109868137168
3,182,3272.485123115719,1588.7704264383774
3,183,3264.967317447631,1625.176142971722
3,184,3253.8572282734826,1625.7469417942816
3,185,3250.558107364204,1620.8314089157318
3,186,3249.4949551884374,1618.0898607542144
3,187,3231.9411487500906,1618.7365006896246
3,188,3216.807799857033,1624.567480226723
3,189,3211.6568429826857,1611.3982522667318
3,190,3195.5626448002627,1604.1040351765685
3,191,3187.1642327586906,1587.228338906819
3,192,3185.9445030177803,1576.3138772387024
3,193,3206.282662059567,1555.6614898976497
3,194,3197.1000752465843,1541.4253462739596
3,195,3196.3087423358093,1561.942065396654
3,196,3207.0848267476586,1575.33327276312
3,197,3217.301997135431,1573.453747362994
3,198,3232.0763056692967,1569.6191043713445
3,199,3227.754755087913,1555.5609374277258
3,200,3229.132813710424,1563.487963440309
3,201,3211.5843310696055,1528.755151154392
3,202,3207.077834232382,1533.5038844831242
3,203,3199.530800461885,1520.915131267609
3,204,3201.5433894070707,1509.7054837485848
3,205,3183.0423194732234,1533.8645260450826
3,206,3178.135753627133,1531.5343750863558
3,207,3182.0152024464937,1505.7730006865554
3,208,3176.579342446422,1524.8307875936762
3,209,3168.936490421098,1528.7339592949675
3,210,3185.910861786493,1549.4982727970307
3,211,3184.264539097819,1560.819139542401
3,212,3179.163202424391,1561.6415570699464
3,213,3176.5233813744353,1573.8975849879723
3,214,3166.177853822593,1556.2692949654715
3,215,3160.994566783465,1554.6229552700556
3,216,3161.156490160672,1534.2777757689485
3,217,3170.672379575133,1513.7610664404317
3,218,3170.8732446853182,1520.146832249093
3,219,3154.1557621154257,1526.3278975377684
3,220,3153.073656510822,1522.788756071626
3,221,3148.365110891764,1511.2937556677575
3,222,3155.0067137912083,1525.9486576020008
3,223,3163.8677821433703,1538.295530180958
3,224,3152.8093842313992,1559.2814241258966
3,225,3165.682595779947,1555.0966204209194
3,226,3141.0349526017626,1535.967841497752
3,227,3148.347186281143,1564.364814023656
3,228,3140.9526422335,1561.9950201312572
3,229,3136.8823745353243,1568.0379101903384
3,230,3143.376448808187,1570.129915922172
3,231,3158.09642950696,1574.760122663549
3,232,3169.888310104817,1579.3701747440305
3,233,3154.5022992937797,1597.860799767231
3,234,3141.7366073104427,1612.6634672766206
3,235,3138.7294769040086,1635.3440696772304
3,236,3138.0341819202677,1639.445924254957
3,237,3133.421273652369,1646.8157185243385
3,238,3138.8308453107493,1629.957503190443
3,239,3142.8813699539173,1608.3808930179937
3,240,3150.3089179476474,1622.5156422147516
3,241,3157.7725969263765,1627.6637282000856
3,242,3162.5466120922106,1613.5343408190986
3,243,3168.068773396421,1609.9794453085497
3,244,3156.3398536274744,1630.0662840416708
3,245,3168.6395719336624,1637.6018308654911
3,246,3159.718558610742,1640.258763233766
3,247,3173.4701019294243,1611.6946886887613
3,248,3178.3874453133453,1594.363981736078
3,249,3193.073336382346,1582.777243806435
3,250,3202.8541013589447,1586.489174060738
3,251,3207.281040352456,1582.8263537638634
3,252,3215.886217340907,1576.783853837311
3,253,3222.0749989660744,1575.3302127771258
3,254,3227.4178951752847,1589.0543993012543
3,255,3231.018549214774,1580.9064656189598
3,256,3233.566277301307,1587.670311236602
3,257,3243.5197177325963,1581.9452738011696
3,258,3233.2424962716427,1586.7514962069179
3,259,3225.67677493484,1587.5168116886107
3,260,3220.936101467205,1602.670816592592
3,261,3207.022034540845,1623.7959717757262
3,262,3204.932664687513,1637.5619759839349
3,263,3220.009842624628,1650.9730885862898
3,264,3217.2274844476933,1658.2936906257264
3,265,3225.3247883904783,1649.3698168972812
3,266,3226.8636764197013,1646.6595491651344
3,267,3222.8765457545423,1626.923726255928
3,268,3215.9612920408244,1654.2921191695984
3,269,3204.494627286209,1649.7377073570528
3,270,3210.5765655724726,1668.4532869352117
3,271,3193.177981723086,1670.8013865550304
3,272,3189.6504483683534,1652.8904613753093
3,273,3192.232330716804,1630.0379719052974
3,274,3191.5543849572277,1634.2034650975336
3,275,3189.796627796389,1623.9008310422332
3,276,3203.7268541447193,1648.3835843809943
3,277,3215.9411753985196,1648.406338898347
3,278,3207.41322663675,1648.1866933503043
3,279,3216.2838921736225,1652.8752798374883
3,280,3210.1050385783924,1657.8086870780376
3,281,3205.816283967627,1647.1487382986556
3,282,3214.3924005349977,1643.306418096021
3,283,3210.599146702972,1621.7447330103291
3,284,3206.92448607034,1622.3173388906775
3,285,3225.490543741559,1595.8443497485569
3,286,3235.016555865987,1585.580413387702
3,287,3239.269206214955,1613.6973431343933
3,288,3242.2664587066147,1607.5101496196949
3,289,3247.0231921191216,1591.83955252833
3,290,3240.098839294574,1574.8600996446296
3,291,3232.9780477980707,1553.5389665131888
3,292,3217.4018829463284,1566.4064093065317
3,293,3216.0468318731323,1562.2980502368114
3,294,3224.238815748066,1572.3925124499833
3,295,3225.1021866535534,1552.9627694140336
3,296,3216.054618788674,1552.6192945642852
3,297,3219.0533748419534,1532.5299658125346
3,298,3222.7645542441987,1551.2281167440813
3,299,3221.3252248449517,1533.7926872043531
3,300,3220.6900549059446,1525.1047896717866
3,301,3228.431723081064,1544.4024945276653
3,302,3231.9319557768063,1541.1548153075464
3,303,3229.2574680187486,1550.6366496698836
3,304,3223.5663600327234,1556.0385937500384
3,305,3228.2104543035907,1534.2692504183867
3,306,3236.635743904149,1521.2085757427276
3,307,3237.4935585805233,1512.7260293573122
3,308,3238.6574341835635,1499.6291625895994
3,309,3242.5874140522897,1516.3583796332236
3,310,3218.4216808309943,1540.1772603335157
3,311,3222.825700714014,1561.89564398838
3,312,3204.703039359101,1549.617537461219
3,313,3204.4406537171244,1540.8034605455607
3,314,3205.0213074008702,1531.6021916729426
3,315,3198.5305647783753,1541.8679519279324
3,316,3197.8810173145716,1550.6461266315378
3,317,3197.2342667158814,1575.3057859663134
3,318,3198.842687192041,1592.1212080983603
3,319,3197.4265565206674,1586.7248991706729
3,320,3202.376362979516,1610.345482930427
3,321,3208.0828433311276,1590.5370386709917
3,322,3215.654025866609,1596.2104791567365
3,323,3226.587107870598,1594.5671134998724
3,324,3238.0792073666657,1565.8490713591907
3,325,3257.23538645557,1560.535213397461
3,326,3247.580502497255,1563.1895744179283
3,327,3237.140299945167,1559.2831895470376
3,328,3240.1132180451186,1565.7862557485369
3,329,3244.7757118399786,1574.2765029553339
3,330,3237.7364619917084,1563.2040664649082
3,331,3234.1930695680308,1566.8620236628192
3,332,3231.719930633014,1567.0164059768258
3,333,3233.1596490216657,1566.6144718415137
3,334,3227.2643821837455,1552.1337867659843
3,335,3229.593946125232,1534.3525564403897
3,336,3219.4307681924997,1532.046615364422
3,337,3209.6909850126626,1546.7646916040842
3,338,3204.846508730156,1575.6234514924067
3,339,3190.6467716163093,1559.1324621208878
3,340,3199.8927426860237,1564.697638841394
3,341,3187.6526253548636,1550.453771401141
3,342,3202.0030687631793,1553.7029987006395
3,343,3216.3270877065006,1540.18498177702
3,344,3207.1347141151546,1533.0215256890642
3,345,3198.6480565496527,1531.2817942266568
3,346,3217.408015886605,1503.6648252905275
3,347,3223.3170419404273,1498.256611480085
3,348,3223.0088017349385,1497.660791607422
3,349,3225.6816413585016,1472.807849264425
3,350,3217.3920680811398,1499.5075326799122
3,351,3226.314351292902,1492.1963966663732
3,352,3224.1379480102237,1479.4130751710954
3,353,3223.9845800942812,1479.9007898951616
3,354,3231.732880807375,1500.7277040292272
3,355,3217.886218664847,1519.9138113254708
3,356,3214.001739581388,1526.9691225679364
3,357,3223.036447185893,1523.926943495711
3,358,3220.7873175086997,1510.5519791707236
3,359,3195.96167091834,1506.1626383297353
3,360,3182.100497277806,1507.1883065353104
3,361,3172.0758100118546,1501.158361827472
3,362,3178.152875651748,1482.2704562848403
3,363,3172.735694225404,1501.3045850314622
3,364,3183.606824479863,1510.9554348107565
3,365,3185.51874582865,1492.1461858478278
4,1,3187.9366317882423,1477.1584558446905
4,2,3192.7264007879403,1474.3132550321334
4,3,3185.1221224243136,1483.5167985769656
4,4,3177.287115918551,1488.9268092637083
4,5,3172.6617629060215,1473.925990187274
4,6,3164.5307543628014,1504.5124485951312
4,7,3145.0705078494293,1503.3352963980183
4,8,3156.1576021700735,1510.5272477922983
4,9,3170.4389710548285,1526.6913815376515
4,10,3195.70383748696,1520.1531480728927
4,11,3201.796687930662,1563.8741210990108
4,12,3191.9167231219863,1571.385881194666
4,13,3209.1547529580944,1588.0697980252346
4,14,3204.0989542988013,1585.6477508302787
4,15,3207.66152308698,1607.1654088112716
4,16,3206.925426637736,1619.3883542813983
4,17,3210.185729400365,1590.3009064778473
4,18,3207.4071482223244,1569.1231226326427
4,19,3192.4258440436674,1587.9323381551349
4,20,3197.594241106761,1611.7385119427497
4,21,3185.5509676146785,1655.1391452723483
4,22,3182.172720573279,1681.221120365899
4,23,3181.0924984497997,1691.9933962484658
4,24,3168.379676311264,1671.9282514276117
4,25,3179.520243837351,1675.008536328492
4,26,3165.9965575166384,1695.9829268084686
4,27,3184.299706164265,1704.1263676138763
4,28,3172.561747653706,1685.9351906438937
4,29,3162.4318105415127,1709.4215349370618
4,30,3169.3418240746246,1700.5122623059863
4,31,3163.6168275873206,1671.1574225220472
4,32,3159.4623292038505,1671.5688647212298
4,33,3159.1396542725793,1663.844545158048
4,34,3151.978152290823,1659.2740178839713
4,35,3153.909265858217,1676.8504732447843
4,36,3142.7695443706625,1691.2077920925828
4,37,3143.842905114324,1708.0683850972264
4,38,3154.1364566970556,1681.7695142686414
4,39,3146.343511931425,1662.5119740293242
4,40,3145.95052463912,1656.1202537504894
4,41,3142.697502964024,1657.0508844974497
4,42,3141.6109914199465,1678.2613281690685
4,43,3143.394767283125,1692.717052192404
4,44,3148.254283907471,1704.025326141835
4,45,3155.3200815265727,1699.2123887818955
4,46,3150.3085966708927,1704.2022790183967
4,47,3151.335458476247,1707.940150090308
4,48,3153.5247877753577,1709.7828570359281
4,49,3162.514716164925,1714.0730746462975
4,50,3165.018652757575,1724.570831343724
4,51,3160.418906945446,1743.0012009906893
4,52,3154.431951551799,1733.6856844721694
4,53,3161.4488701811883,1739.113196964584
4,54,3171.8539419182794,1744.949425936224
4,55,3165.018117649523,1751.1566644697616
4,56,3163.3790770009678,1759.0880453703992
4,57,3149.6310816538657,1762.5286178481724
4,58,3153.000184670914,1773.4241318741415
4,59,3147.588291106019,1793.4228561448474
4,60,3161.790734026959,1785.0825480700519
4,61,3169.1633101407438,1789.486162241063
4,62,3179.8990543841073,1810.5215403969198
4,63,3184.2765090113644,1802.598279832865
4,64,3195.076108603707,1809.2408532861004
4,65,3195.687183579319,1805.634682391283
4,66,3217.2536743230753,1804.6285145266627
4,67,3195.96238236661,1821.0565283972282
4,68,3188.9798313326846,1848.5305784945933
4,69,3182.7680755007445,1848.2502659367594
4,70,3186.3783824637358,1858.435104281089
4,71,3188.116662732918,1833.9802515159663
4,72,3188.297746199204,1807.262582708223
4,73,3200.0205560721033,1788.9683650051352
4,74,3199.613243381146,1800.2990890962649
4,75,3193.5088715309626,1809.3967055618646
4,76,3189.8768944648955,1794.7569411900588
4,77,3204.854809548034,1757.1277833338427
4,78,3206.349596822475,1758.702347138687
4,79,3208.057040731161,1765.138303070811
4,80,3202.3197243618824,1778.7497409909552
4,81,3204.6983303494226,1776.3149810560128
4,82,3226.2938745693123,1794.3663964188167
4,83,3235.40067320335,1787.5465381588442
4,84,3247.8252467864972,1789.149377840637
4,85,3234.6795800885125,1798.6192126209114
4,86,3242.6378490929856,1790.210602940665
4,87,3248.1265752840754,1796.365158556671
4,88,3258.170123765504,1805.7246882616632
4,89,3267.3092536167137,1794.926369076985
4,90,3270.248810531478,1798.501195650227
4,91,3274.707306793087,1811.8821854735397
4,92,3276.028073682747,1796.6254382532475
4,93,3262.5340338893043,1796.8223351781746
4,94,3258.137947779397,1796.4758774264922
4,95,3271.2062804391776,1774.9251252819552
4,96,3265.5465935522543,1767.3079188178915
4,97,3268.1826722687474,1749.3587900681373
4,98,3273.244594985108,1756.5759460263646
4,99,3274.3076210596205,1756.2840723355534
4,100,3266.248137013873,1763.814300804273
4,101,3253.205614918304,1770.2633572991983
4,102,3256.4309615953534,1764.0320356821212
4,103,3264.0446763157297,1762.15337957569
4,104,3252.7997026113594,1759.7661465876333
4,105,3244.7220653168606,1732.592983282431
4,106,3231.1360316611526,1733.0120852625553
4,107,3211.989451182955,1752.5469217902742
4,108,3212.9860848940816,1779.7712002497847
4,109,3212.1077414348524,1779.9831143616507
4,110,3218.6242839725974,1770.6669573327933
4,111,3235.5590978011505,1785.1474348054242
4,112,3228.8417566221988,1779.8829410172618
4,113,3211.917048571569,1794.168955222971
4,114,3223.5692207069533,1783.2297203284224
4,115,3221.2681833361103,1794.1948846638227
4,116,3242.8943565727855,1765.4729274151416
4,117,3252.523020343248,1786.8974396666551
4,118,3255.7912408499105,1800.6196088598815
4,119,3254.184120175193,1833.9843610665466
4,120,3253.591107110389,1816.7204917034098
4,121,3258.260172650063,1841.466293314683
4,122,3258.215856340768,1822.4849299990829
4,123,3276.810492649566,1832.0512217178284
4,124,3298.1476799098587,1838.3218580118196
4,125,3273.428980471157,1844.3765811977305
4,126,3276.8996739246054,1840.7086493216145
4,127,3272.406754343818,1838.3292427671406
4,128,3283.404999168444,1848.4756015966407
4,129,3275.4689003380454,1852.001645189064
4,130,3266.75505048033,1878.734007470805
4,131,3268.1900949212595,1908.7188479150482
4,132,3272.546437184227,1882.4432144633151
4,133,3271.6265745294086,1879.0591528272737
4,134,3260.5529609554155,1898.7285732396363
4,135,3250.8997208967767,1904.5285229009182
4,136,3264.6631083851958,1910.1040680952153
4,137,3264.1372276877473,1892.2002582480634
4,138,3265.1794919839667,1884.7638142072828
4,139,3267.253621493094,1870.6620298237683
4,140,3260.037376286043,1867.827026176246
4,141,3267.2074374481617,1888.7687802402722
4,142,3252.814590690375,1910.1319973439245
4,143,3253.624732175924,1913.8589667866545
4,144,3253.740571966633,1909.433478007603
4,145,3246.988544792005,1921.7036191199397
4,146,3255.2785341636877,1939.6752958524044
4,147,3257.0744344793275,1929.6438100054343
4,148,3251.040286148165,1934.757172209781
4,149,3254.7569037922462,1926.8785388831643
4,150,3261.9322924240228,1933.6104398476798
4,151,3240.1625867646862,1940.824768119198
4,152,3240.3288370050077,1925.1930801817364
4,153,3247.266649755033,1934.0488468707613
4,154,3249.497337728732,1952.2148443604142
4,155,3236.0764767647897,1954.754764537993
4,156,3241.984789347166,1936.5156770756726
4,157,3248.9773240010277,1935.9541527100475
4,158,3247.822712144721,1894.4308201080096
4,159,3234.091562811561,1897.8441695221522
4,160,3245.1959826094235,1883.2790222912417
4,161,3257.2164432333725,1839.1303202157999
4,162,3257.5255317222313,1842.3997253647908
4,163,3267.604241093913,1841.5366272666386
4,164,3244.756377580911,1864.524365843285
4,165,3249.6373156898844,1881.5671740981666
4,166,3250.26156450284,1874.5009519729049
4,167,3247.466219574886,1898.4808770020009
4,168,3246.964493896943,1916.2191065050977
4,169,3259.0579839023135,1910.2637339250844
4,170,3242.817196267746,1908.5455975635534
4,171,3249.370457492974,1905.5391916382516
4,172,3239.6308381778945,1917.950333661171
4,173,3231.0069479880117,1948.051347271488
4,174,3225.8388975047737,1950.2825675514805
4,175,3224.070618425456,1953.0637180547208
4,176,3231.17544886311,1944.5150551818042
4,177,3241.0003979736184,1931.1837869263265
4,178,3242.6088600166795,1933.8165338258552
4,179,3242.1655969206,1931.1367744090028
4,180,3241.907256091239,1913.6882231356647
4,181,3242.99274547482,1919.11147115453
4,182,3237.618702175677,1916.731606489358
4,183,3230.487772777065,1918.0550479591307
4,184,3240.3111591418437,1929.903894764139
4,185,3240.6269323739257,1925.044099616995
4,186,3246.4270188463465,1959.8270630812997
4,187,3251.5067040760996,1948.0021405561652
4,188,3264.0344444215293,1931.4723523790385
4,189,3265.031512040977,1926.4237412793898
4,190,3267.2330796842157,1928.7624616987246
4,191,3254.790442493503,1942.2956701486235
4,192,3257.7346216190253,1963.0514713414595
4,193,3258.413124205886,1973.9020610663972
4,194,3255.700306411499,1996.4170393743207
4,195,3269.31383357768,2010.7322610114238
4,196,3291.4185438500485,2047.0409335760378
4,197,3288.013782896469,2069.728181944827
4,198,3288.186694968464,2054.0973914430792
4,199,3297.356039153041,2055.803873447968
4,200,3306.696628834125,2053.1853597386603
4,201,3302.289194508431,2061.097120847122
4,202,3288.104843448715,2077.683969469263
4,203,3297.1059680264657,2067.605911941
4,204,3316.8585324413466,2066.9454543394604
4,205,3333.1486626111755,2061.608571412635
4,206,3334.0404507233816,2071.82374740537
4,207,3320.8629819471576,2091.5072443536046
4,208,3343.658732119737,2065.312769350929
4,209,3319.746193172477,2088.7870755460594
4,210,3309.2958587908297,2070.7088012914564
4,211,3299.2644386613347,2066.2569035613315
4,212,3301.9052452668284,2054.4779186114033
4,213,3291.7434505086217,2031.9930762137203
4,214,3287.390609411664,2049.640698776
4,215,3275.9937068617655,2049.344558812531
4,216,3278.950323931253,2054.5848166520864
4,217,3272.740144763945,2061.4464648514436
4,218,3262.2397112137123,2049.971138791944
4,219,3270.0461346043203,2032.9925813946386
4,220,3275.8257169543654,2003.2152379156546
4,221,3272.6710121944566,1985.0196306955088
4,222,3276.3498733473634,2003.9431952460777
4,223,3298.793924955327,1987.505333071075
4,224,3294.1234348663575,1958.193826781808
4,225,3284.791237617858,1976.1526904337773
